Feature,Subject,Correlation,P_Value,Abs_Correlation,N_Samples,P_Corrected,Significant
Question_Entity_Count_Enhanced,InternLM_1.8B,-0.14987952026284632,7.790249981718011e-16,0.14987952026284632,2860,,True
Question_Entity_Type_Diversity,InternLM_1.8B,-0.17288751426693433,1.2543954461252724e-20,0.17288751426693433,2860,,True
Question_Concrete_Word_Count,InternLM_1.8B,-0.14479001228032048,7.202824538204874e-15,0.14479001228032048,2860,,True
Question_Content_Word_Count,InternLM_1.8B,-0.34191225450260737,3.0488646546142174e-79,0.34191225450260737,2860,,True
Question_Function_Word_Count,InternLM_1.8B,-0.08853665520134207,2.115207362094869e-06,0.08853665520134207,2860,,True
Question_Semantic_Density,InternLM_1.8B,-0.18092203779488364,1.8109476096586327e-22,0.18092203779488364,2860,,True
Question_Question_wh_questions_Count,InternLM_1.8B,-0.5666757465332847,1.1249989487895417e-242,0.5666757465332847,2860,,True
Question_Question_yes_no_questions_Count,InternLM_1.8B,0.07489156507457398,6.0975509040784335e-05,0.07489156507457398,2860,,True
Question_Hedging_Count,InternLM_1.8B,-0.09574361585706506,2.9002027171111193e-07,0.09574361585706506,2860,,True
Question_Temporal_Progression,InternLM_1.8B,-0.4595145307002175,2.056890797335095e-149,0.4595145307002175,2860,,True
Question_Dialogue_Markers,InternLM_1.8B,0.04430342971567053,0.017815559624993326,0.04430342971567053,2860,,True
Story_Entity_Density,InternLM_1.8B,0.14653479478951492,3.3897510097293936e-15,0.14653479478951492,2860,,True
Story_Causal_Depth,InternLM_1.8B,0.1536888902268173,1.400750491702943e-16,0.1536888902268173,2860,,True
Story_Uncertainty_Level,InternLM_1.8B,0.13806226014837836,1.2095010687425715e-13,0.13806226014837836,2860,,True
Story_Temporal_Complexity,InternLM_1.8B,0.19822779689470454,9.879413868703703e-27,0.19822779689470454,2860,,True
Story_Cognitive_Load_Index,InternLM_1.8B,0.09848632466921982,1.3097348993421433e-07,0.09848632466921982,2860,,True
Story_Mental_State_Depth,InternLM_1.8B,0.15238495496840848,2.532692770095128e-16,0.15238495496840848,2860,,True
Story_Entity_Switches,InternLM_1.8B,0.3370972343332813,6.076606229114053e-77,0.3370972343332813,2860,,True
Story_Emotional_Transitions,InternLM_1.8B,0.06023515152395226,0.0012692995582524527,0.06023515152395226,2860,,True
Story_Mental_State_Interaction,InternLM_1.8B,0.13865234799195425,9.495158530494408e-14,0.13865234799195425,2860,,True
Story_Inference_Chain_Depth,InternLM_1.8B,0.005128118595549486,0.7839859458990921,0.005128118595549486,2860,,False
Story_Contradiction_Resolution,InternLM_1.8B,-0.06463876062222808,0.0005423448433212535,0.06463876062222808,2860,,True
Story_Perspective_Shifts,InternLM_1.8B,0.06876453041166712,0.00023304637238637173,0.06876453041166712,2860,,True
Story_Inference_Complexity,InternLM_1.8B,-0.005827328207934211,0.7554160515425451,0.005827328207934211,2860,,False
Story_Complexity_Gradient,InternLM_1.8B,0.16532196852891562,5.651465729080254e-19,0.16532196852891562,2860,,True
Story_Complexity_Variance,InternLM_1.8B,0.22518807445886369,3.3249187260518313e-34,0.22518807445886369,2860,,True
Story_Complexity_Peaks,InternLM_1.8B,0.3644274090192965,1.5082014232012317e-90,0.3644274090192965,2860,,True
Story_Working_Memory_Load,InternLM_1.8B,0.2677609587328118,3.745867339732749e-48,0.2677609587328118,2860,,True
Story_Attention_Switching_Cost,InternLM_1.8B,0.3158875557928197,2.715184895437973e-67,0.3158875557928197,2860,,True
Question_Entity_Density,InternLM_1.8B,0.18995194383634195,1.2153933940378813e-24,0.18995194383634195,2860,,True
Question_Causal_Depth,InternLM_1.8B,0.20286148494560838,6.068942027567961e-28,0.20286148494560838,2860,,True
Question_Uncertainty_Level,InternLM_1.8B,-0.07256240331537209,0.00010275754987339528,0.07256240331537209,2860,,True
Question_Temporal_Complexity,InternLM_1.8B,-0.3642604457819271,1.8438270254158453e-90,0.3642604457819271,2860,,True
Question_Cognitive_Load_Index,InternLM_1.8B,-0.0050649208944495185,0.7865832654525724,0.0050649208944495185,2860,,False
Question_Mental_State_Depth,InternLM_1.8B,0.02152573665001982,0.24981276717631223,0.02152573665001982,2860,,False
Question_Emotional_Transitions,InternLM_1.8B,-0.05763804457855875,0.0020448536601478783,0.05763804457855875,2860,,True
Question_Inference_Chain_Depth,InternLM_1.8B,0.2808771882705039,5.2891360335991135e-53,0.2808771882705039,2860,,True
Question_Contradiction_Resolution,InternLM_1.8B,-0.06933171598239773,0.00020674140469569287,0.06933171598239773,2860,,True
Question_Complexity_Gradient,InternLM_1.8B,-0.013001603536145205,0.48703164073213406,0.013001603536145205,2860,,False
Question_Complexity_Variance,InternLM_1.8B,-0.01601133073082049,0.3920254442187617,0.01601133073082049,2860,,False
Question_Attention_Switching_Cost,InternLM_1.8B,0.011142212059157303,0.5514210933941321,0.011142212059157303,2860,,False
Story_Parse_Max_Depth,InternLM_1.8B,-0.11709273838476092,3.3666727077349786e-10,0.11709273838476092,2860,,True
Story_Parse_Avg_Depth,InternLM_1.8B,-0.2614209993370089,6.6489773970154824e-46,0.2614209993370089,2860,,True
Story_Parse_Total_Depth,InternLM_1.8B,0.2747445447399405,1.0579012496500662e-50,0.2747445447399405,2860,,True
Story_Clause_Count,InternLM_1.8B,0.3986438161959074,1.4699054238158644e-109,0.3986438161959074,2860,,True
Story_Subordinate_Clauses,InternLM_1.8B,0.39956901901298775,4.17952524624093e-110,0.39956901901298775,2860,,True
Story_Coordinate_Clauses,InternLM_1.8B,0.09181881879976712,8.715565947268634e-07,0.09181881879976712,2860,,True
Story_Yngve_Depth,InternLM_1.8B,-0.006689064157586654,0.7206637347240428,0.006689064157586654,2860,,False
Story_Avg_Arc_Length,InternLM_1.8B,0.35338735454131787,6.875690615497843e-85,0.35338735454131787,2860,,True
Story_Max_Arc_Length,InternLM_1.8B,0.21021245747173117,6.301305626529103e-30,0.21021245747173117,2860,,True
Story_Verb_Argument_Complexity,InternLM_1.8B,-0.1344207098051932,5.263390778310247e-13,0.1344207098051932,2860,,True
Story_Predicate_Count,InternLM_1.8B,0.43953773488454384,2.012612841445732e-135,0.43953773488454384,2860,,True
Story_Entity_Relation_Depth,InternLM_1.8B,0.1342883146189156,5.548336929886702e-13,0.1342883146189156,2860,,True
Story_Semantic_Mental_State_Depth,InternLM_1.8B,0.18040582147553139,2.392130753139164e-22,0.18040582147553139,2860,,True
Story_Causal_Chain_Depth,InternLM_1.8B,0.1796747634857477,3.5428561471422513e-22,0.1796747634857477,2860,,True
Story_Temporal_Semantic_Complexity,InternLM_1.8B,0.22965669928063726,1.524579256635025e-35,0.22965669928063726,2860,,True
Story_Embedding_Variance,InternLM_1.8B,0.44351510435471686,3.911202241831429e-138,0.44351510435471686,2860,,True
Story_Embedding_Std,InternLM_1.8B,0.40824385111680017,2.5995257378219724e-115,0.40824385111680017,2860,,True
Story_Semantic_Coherence_Avg,InternLM_1.8B,0.09699740217455967,2.0219073770533629e-07,0.09699740217455967,2860,,True
Story_Semantic_Coherence_Min,InternLM_1.8B,-0.1399748638171074,5.499246910221932e-14,0.1399748638171074,2860,,True
Story_Embedding_Trajectory_Length,InternLM_1.8B,0.5153648935279094,7.556095996221674e-194,0.5153648935279094,2860,,True
Story_PCA_First_Component,InternLM_1.8B,0.06790414125109603,0.0002790058970985336,0.06790414125109603,2860,,True
Story_PCA_Cumulative_Variance,InternLM_1.8B,0.11551491449333545,5.803844313862132e-10,0.11551491449333545,2860,,True
Story_Avg_Distance_To_Centroid,InternLM_1.8B,0.3742158740519723,9.354732433654523e-96,0.3742158740519723,2860,,True
Story_Max_Distance_To_Centroid,InternLM_1.8B,0.4299890792035431,4.6479737281306953e-129,0.4299890792035431,2860,,True
Story_Flesch_Reading_Ease.1,InternLM_1.8B,0.1383523640737313,1.0739657958046191e-13,0.1383523640737313,2860,,True
Story_Flesch_Kincaid_Grade.1,InternLM_1.8B,-0.22365667576913745,9.41694087196939e-34,0.22365667576913745,2860,,True
Story_Gunning_Fog,InternLM_1.8B,-0.22562180763014447,2.4723679248759537e-34,0.22562180763014447,2860,,True
Story_SMOG_Index,InternLM_1.8B,0.029245770358215458,0.11789171542668517,0.029245770358215458,2860,,False
Story_Automated_Readability,InternLM_1.8B,-0.22231663872586685,2.3269043583123907e-33,0.22231663872586685,2860,,True
Story_Coleman_Liau,InternLM_1.8B,-0.015182269136444621,0.4170074612256766,0.015182269136444621,2860,,False
Story_Difficult_Words,InternLM_1.8B,0.2641971480522032,7.0054559636943525e-47,0.2641971480522032,2860,,True
Story_Dale_Chall,InternLM_1.8B,-0.2444378734322858,3.5331647722511407e-40,0.2444378734322858,2860,,True
Story_Linsear_Write,InternLM_1.8B,-0.24593312206897525,1.1518461934843903e-40,0.24593312206897525,2860,,True
Question_Parse_Max_Depth,InternLM_1.8B,-0.19820586242820193,1.0009114131899203e-26,0.19820586242820193,2860,,True
Question_Parse_Avg_Depth,InternLM_1.8B,-0.18809434586613982,3.4744055956591856e-24,0.18809434586613982,2860,,True
Question_Parse_Total_Depth,InternLM_1.8B,-0.2588795706627258,5.095180107663817e-45,0.2588795706627258,2860,,True
Question_Clause_Count,InternLM_1.8B,-0.19937973364627068,4.969482356663338e-27,0.19937973364627068,2860,,True
Question_Subordinate_Clauses,InternLM_1.8B,-0.1826150941877342,7.226261651024605e-23,0.1826150941877342,2860,,True
Question_Coordinate_Clauses,InternLM_1.8B,-0.07466341498758486,6.421637361723483e-05,0.07466341498758486,2860,,True
Question_Yngve_Depth,InternLM_1.8B,-0.05097409541766452,0.006398611919045801,0.05097409541766452,2860,,True
Question_Avg_Arc_Length,InternLM_1.8B,-0.23007570673095068,1.1380231108088303e-35,0.23007570673095068,2860,,True
Question_Max_Arc_Length,InternLM_1.8B,-0.22473013990985446,4.542914657086542e-34,0.22473013990985446,2860,,True
Question_Verb_Argument_Complexity,InternLM_1.8B,0.10329842987227289,3.082325582414253e-08,0.10329842987227289,2860,,True
Question_Predicate_Count,InternLM_1.8B,-0.23011131450594818,1.1100609556502225e-35,0.23011131450594818,2860,,True
Question_Entity_Relation_Depth,InternLM_1.8B,0.005804416699995967,0.7563471798551306,0.005804416699995967,2860,,False
Question_Semantic_Mental_State_Depth,InternLM_1.8B,-0.0301157531884316,0.10734971741477468,0.0301157531884316,2860,,False
Question_Temporal_Semantic_Complexity,InternLM_1.8B,-0.46018220107365293,6.749964783032576e-150,0.46018220107365293,2860,,True
Question_Embedding_Variance,InternLM_1.8B,0.012253052376884642,0.5124556982919573,0.012253052376884642,2860,,False
Question_Embedding_Std,InternLM_1.8B,0.012241681784299546,0.5128471558331708,0.012241681784299546,2860,,False
Question_Semantic_Coherence_Avg,InternLM_1.8B,0.005746001142064895,0.7587227976576759,0.005746001142064895,2860,,False
Question_Semantic_Coherence_Min,InternLM_1.8B,0.0050679263588507065,0.7864596918871223,0.0050679263588507065,2860,,False
Question_Embedding_Trajectory_Length,InternLM_1.8B,0.012475695527798668,0.5048222062597892,0.012475695527798668,2860,,False
Question_Avg_Distance_To_Centroid,InternLM_1.8B,0.011699214851831535,0.5317021136186665,0.011699214851831535,2860,,False
Question_Max_Distance_To_Centroid,InternLM_1.8B,0.01175330639867983,0.5298063696154441,0.01175330639867983,2860,,False
Question_Flesch_Reading_Ease.1,InternLM_1.8B,-0.0719668088606325,0.0001171457725025099,0.0719668088606325,2860,,True
Question_Flesch_Kincaid_Grade.1,InternLM_1.8B,-0.026041352676736462,0.16383400594101638,0.026041352676736462,2860,,False
Question_Gunning_Fog,InternLM_1.8B,-0.03888258830932824,0.03759181158337248,0.03888258830932824,2860,,True
Question_SMOG_Index,InternLM_1.8B,0.1474112108079328,2.3133746321882287e-15,0.1474112108079328,2860,,True
Question_Automated_Readability,InternLM_1.8B,-0.07116484747670622,0.00013953630657904928,0.07116484747670622,2860,,True
Question_Coleman_Liau,InternLM_1.8B,0.018789968292283965,0.31512923704570184,0.018789968292283965,2860,,False
Question_Difficult_Words,InternLM_1.8B,-0.24541528728703735,1.6996041900782182e-40,0.24541528728703735,2860,,True
Question_Dale_Chall,InternLM_1.8B,-0.14445473390942598,8.31666221236115e-15,0.14445473390942598,2860,,True
Question_Linsear_Write,InternLM_1.8B,-0.209752551506685,8.428746163858785e-30,0.209752551506685,2860,,True
Story_Dep_Max_Depth,InternLM_1.8B,-0.11709273838476092,3.3666727077349786e-10,0.11709273838476092,2860,,True
Story_Dep_Avg_Depth,InternLM_1.8B,-0.2614209993370089,6.6489773970154824e-46,0.2614209993370089,2860,,True
Story_Dep_Depth_Variance,InternLM_1.8B,-0.21215641787126882,1.828712404190157e-30,0.21215641787126882,2860,,True
Story_Dep_Total_Depth,InternLM_1.8B,0.2747445447399405,1.0579012496500662e-50,0.2747445447399405,2860,,True
Story_Arc_Max_Length,InternLM_1.8B,0.21021245747173117,6.301305626529103e-30,0.21021245747173117,2860,,True
Story_Arc_Avg_Length,InternLM_1.8B,0.35338735454131787,6.875690615497843e-85,0.35338735454131787,2860,,True
Story_Arc_Length_Variance,InternLM_1.8B,0.23749386766312353,5.827395952041807e-38,0.23749386766312353,2860,,True
Story_Dep_Label_Diversity,InternLM_1.8B,-0.31681813980339407,1.062893831549938e-67,0.31681813980339407,2860,,True
Story_Complex_Dependencies,InternLM_1.8B,0.3986438161959074,1.4699054238158644e-109,0.3986438161959074,2860,,True
Story_Total_Clauses,InternLM_1.8B,0.3986438161959074,1.4699054238158644e-109,0.3986438161959074,2860,,True
Story_Subordinate_Clauses.1,InternLM_1.8B,0.39956901901298775,4.17952524624093e-110,0.39956901901298775,2860,,True
Story_Coordinate_Clauses.1,InternLM_1.8B,0.09181881879976712,8.715565947268634e-07,0.09181881879976712,2860,,True
Story_Clause_Ratio,InternLM_1.8B,-0.18735913070278631,5.249509232560205e-24,0.18735913070278631,2860,,True
Story_Yngve_Depth.1,InternLM_1.8B,-0.006689064157586654,0.7206637347240428,0.006689064157586654,2860,,False
Story_POS_Diversity.1,InternLM_1.8B,-0.3448410136715051,1.1623918881005886e-80,0.3448410136715051,2860,,True
Story_Entity_Count.1,InternLM_1.8B,0.31265907869707565,6.848823898040353e-66,0.31265907869707565,2860,,True
Story_Entity_Type_Diversity.1,InternLM_1.8B,0.2648077108387682,4.255148521868797e-47,0.2648077108387682,2860,,True
Story_Embedding_Error,InternLM_1.8B,,,,2133,,False
Story_Attention_Entropy,InternLM_1.8B,0.44593082110720217,8.467166756615476e-140,0.44593082110720217,2860,,True
Story_Attention_Variance,InternLM_1.8B,-0.35113053558161433,9.260158105609166e-84,0.35113053558161433,2860,,True
Story_Attention_Max,InternLM_1.8B,-0.36976450052145504,2.2992321642886902e-93,0.36976450052145504,2860,,True
Story_Cross_Sentence_Attention,InternLM_1.8B,-0.08496540826728824,5.402633121009031e-06,0.08496540826728824,2858,,True
Story_Entity_Network_Nodes,InternLM_1.8B,0.18725210135305723,8.423634456364387e-21,0.18725210135305723,2454,,True
Story_Entity_Network_Edges,InternLM_1.8B,0.19082754757043097,1.4826023152777691e-21,0.19082754757043097,2454,,True
Story_Entity_Network_Density,InternLM_1.8B,-0.024056712335281456,0.23354235932529926,0.024056712335281456,2454,,False
Story_Entity_Network_Clustering,InternLM_1.8B,0.27826450473980047,7.065056697572826e-45,0.27826450473980047,2454,,True
Story_Discourse_Network_Nodes,InternLM_1.8B,0.4846453562048202,4.620348091151264e-126,0.4846453562048202,2133,,True
Story_Discourse_Network_Edges,InternLM_1.8B,0.2909970455052475,6.7278943513295675e-43,0.2909970455052475,2133,,True
Story_Discourse_Network_Density,InternLM_1.8B,-0.22578093605259153,4.6617389125978414e-26,0.22578093605259153,2133,,True
Story_Discourse_Network_Clustering,InternLM_1.8B,0.06703095015109484,0.0019519041653122012,0.06703095015109484,2133,,True
Story_Discourse_Avg_Path_Length,InternLM_1.8B,0.4490452451344105,9.370809147429186e-35,0.4490452451344105,674,,True
Story_Flesch_Reading_Ease.2,InternLM_1.8B,0.1383523640737313,1.0739657958046191e-13,0.1383523640737313,2860,,True
Story_Flesch_Kincaid_Grade.2,InternLM_1.8B,-0.22365667576913745,9.41694087196939e-34,0.22365667576913745,2860,,True
Story_Gunning_Fog.1,InternLM_1.8B,-0.22562180763014447,2.4723679248759537e-34,0.22562180763014447,2860,,True
Story_SMOG_Index.1,InternLM_1.8B,0.029245770358215458,0.11789171542668517,0.029245770358215458,2860,,False
Story_Automated_Readability_Index.1,InternLM_1.8B,-0.22231663872586682,2.3269043583123907e-33,0.22231663872586682,2860,,True
Story_Coleman_Liau_Index,InternLM_1.8B,-0.015182269136444621,0.4170074612256766,0.015182269136444621,2860,,False
Story_Linsear_Write_Formula,InternLM_1.8B,-0.24593312206897525,1.1518461934843903e-40,0.24593312206897525,2860,,True
Story_Dale_Chall_Readability,InternLM_1.8B,-0.2444378734322858,3.5331647722511407e-40,0.2444378734322858,2860,,True
Story_Difficult_Words.1,InternLM_1.8B,0.2641971480522032,7.0054559636943525e-47,0.2641971480522032,2860,,True
Story_Text_Standard,InternLM_1.8B,-0.17213916923481548,1.8426027054214776e-20,0.17213916923481548,2860,,True
Story_Reading_Time,InternLM_1.8B,0.41063914519894595,8.910247465854635e-117,0.41063914519894595,2860,,True
Story_Syllable_Count,InternLM_1.8B,0.4005141985415059,1.1517881389794237e-110,0.4005141985415059,2860,,True
Story_Lexicon_Count,InternLM_1.8B,0.3903330775554069,9.90401939953301e-105,0.3903330775554069,2860,,True
Story_Sentence_Count,InternLM_1.8B,0.46763388098541175,2.263770015595007e-155,0.46763388098541175,2860,,True
Story_Composite_Readability,InternLM_1.8B,-0.0017239603410036924,0.9265745849965838,0.0017239603410036924,2860,,False
Story_Discourse_Connected_Components,InternLM_1.8B,0.17557776122261265,1.4452308740875336e-11,0.17557776122261265,1459,,True
Story_Entity_Network_Insufficient,InternLM_1.8B,,,,406,,False
Story_Embedding_Insufficient_Sentences,InternLM_1.8B,,,,727,,False
Question_Dep_Max_Depth,InternLM_1.8B,-0.19820586242820193,1.0009114131899203e-26,0.19820586242820193,2860,,True
Question_Dep_Avg_Depth,InternLM_1.8B,-0.18809434586613982,3.4744055956591856e-24,0.18809434586613982,2860,,True
Question_Dep_Depth_Variance,InternLM_1.8B,-0.15032404223087437,6.391095626503138e-16,0.15032404223087437,2860,,True
Question_Dep_Total_Depth,InternLM_1.8B,-0.2588795706627258,5.095180107663817e-45,0.2588795706627258,2860,,True
Question_Arc_Max_Length,InternLM_1.8B,-0.22473013990985446,4.542914657086542e-34,0.22473013990985446,2860,,True
Question_Arc_Avg_Length,InternLM_1.8B,-0.23007570673095068,1.1380231108088303e-35,0.23007570673095068,2860,,True
Question_Arc_Length_Variance,InternLM_1.8B,-0.21345547786910596,7.945600771035274e-31,0.21345547786910596,2860,,True
Question_Dep_Label_Diversity,InternLM_1.8B,0.2609189747588962,9.959431466922638e-46,0.2609189747588962,2860,,True
Question_Complex_Dependencies,InternLM_1.8B,-0.19937973364627068,4.969482356663338e-27,0.19937973364627068,2860,,True
Question_Total_Clauses,InternLM_1.8B,-0.19937973364627068,4.969482356663338e-27,0.19937973364627068,2860,,True
Question_Subordinate_Clauses.1,InternLM_1.8B,-0.1826150941877342,7.226261651024605e-23,0.1826150941877342,2860,,True
